,id,book_id,work_id,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
4869,4870,31168,2685457,"Charlotte Brontë, Lucasta Miller, collaborative, Jessica Cox",1849.0,Shirley,eng,3.71,22562,24088,651,685,1969,7159,8020,6255
4870,4871,114129,1615804,Nora Roberts,1995.0,"Born in Ice (Born In Trilogy, #2)",en-US,4.13,26219,27875,559,123,739,5633,10239,11141
4871,4872,9569,2124286,Tom Robbins,2003.0,Villa Incognito,eng,3.65,14206,15763,642,306,1431,5022,5721,3283
4872,4873,22237161,41610676,Paul Beatty,2015.0,The Sellout,eng,3.8,21733,27128,3715,862,1983,6288,10625,7370
4873,4874,21325,1330999,"Bill Willingham, Mark Buckingham, Craig Hamilton, Steve Leialoha, P. Craig Russell",2004.0,"Fables, Vol. 4: March of the Wooden Soldiers",eng,4.29,23624,23961,689,188,425,2936,9133,11279
4874,4875,28077464,48079305,"Lee Child, Dick Hill",2016.0,Night School,eng,3.96,11181,28011,2446,448,1260,6239,11091,8973
4875,4876,9578677,14465565,Tess Gerritsen,2011.0,"The Silent Girl (Rizzoli & Isles, #9)",en-US,4.13,21444,25518,1625,116,597,4619,10822,9364
4876,4877,11301,13809,Dr. Seuss,1940.0,Horton Hatches the Egg,eng,4.14,29676,30959,580,588,1341,5981,8275,14774
4877,4878,17733861,24809815,Bella Forrest,2012.0,"A Shade of Blood (A Shade of Vampire, #2)",eng,4.01,24757,25111,1302,437,1315,5250,8685,9424
4878,4879,15827066,21737662,"Jenna Miscavige Hill, Lisa Pulitzer",2013.0,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,eng,3.72,12643,21461,2487,483,1574,6319,8184,4901
4879,4880,73945,1692879,"Plato, James J. Helm",-390.0,Apology,eng,4.15,18261,22265,671,301,818,3836,7668,9642
4880,4881,102953,1185977,"Garth Ennis, Steve Dillon, Penn Jillette",1997.0,"Preacher, Volume 3: Proud Americans",eng,4.27,19451,19762,272,296,541,2525,6492,9908
4881,4882,12880428,18033554,Anne Rice,2012.0,"The Wolf Gift (The Wolf Gift Chronicles, #1)",eng,3.52,19008,22474,2823,1359,2821,6379,6548,5367
4882,4883,867650,2768040,"Diane Muldrow, J.P. Miller",1954.0,The Little Red Hen (Little Golden Book),eng,4.2,22932,23043,269,227,812,4691,5715,11598
4883,4884,10875239,15729222,Sandra Brown,2011.0,Lethal,eng,4.04,20353,22772,1871,212,736,4566,9754,7504
4884,4885,3974,3025639,Dan Simmons,2007.0,The Terror,eng,4.0,21225,24226,2610,521,1324,4438,9180,8763
4885,4886,773606,214429,Ludwig Bemelmans,1953.0,Madeline's Rescue,eng,4.24,24495,24648,364,195,735,4405,7017,12296
4886,4887,6694937,6890544,"John Heilemann, Mark Halperin",2010.0,"Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime",eng,4.1,16800,18986,2555,119,486,3209,8656,6516
4887,4888,659622,3311863,V.C. Andrews,1987.0,"Garden of Shadows (Dollanganger, #5)",eng,3.88,23139,24825,587,392,1810,6511,7703,8409
4888,4889,10599805,15507485,Kim Harrison,2012.0,"A Perfect Blood (The Hollows, #10)",en-US,4.38,26455,30144,1787,97,367,3225,10865,15590
4889,4890,124524,119915,"Joni Eareckson Tada, Joe Musser",1976.0,Joni: An Unforgettable Story,en-US,4.23,20191,20697,244,254,528,3428,6484,10003
4890,4891,93768,857019,"Margaret Weis, Tracy Hickman",1986.0,"War of the Twins (Dragonlance: Legends, #2)",eng,4.11,21559,23615,187,116,817,4754,8513,9415
4891,4892,7856305,9629311,James Patterson,2010.0,"Cross Fire (Alex Cross, #17)",eng,4.04,20407,23904,1183,157,726,5185,9708,8128
4892,4893,148821,515240,Ross King,2000.0,Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,en-US,3.84,17931,18672,677,744,1261,4278,6357,6032
4893,4894,582533,1584982,Shakti Gawain,1978.0,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,eng,4.13,17811,18451,320,299,797,3397,5721,8237
4894,4895,40329,1685766,Janet Evanovich,2004.0,"Metro Girl (Alex Barnaby, #1)",eng,3.6,27115,28375,1099,740,3055,9354,8807,6419
4895,4896,25454883,45221017,"Colleen Hoover, Tarryn Fisher",2016.0,"Never Never: Part Three (Never Never, #3)",en-GB,3.48,26749,27199,4488,1433,3750,8421,7637,5958
4896,4897,9565045,14451765,Darynda Jones,2011.0,"Second Grave on the Left (Charley Davidson, #2)",en-US,4.29,30926,35354,2862,179,608,4683,13371,16513
4897,4898,33609,2372397,"Anya Seton, Philippa Gregory",1954.0,Katherine,eng,4.18,22577,24137,1669,351,858,3856,8150,10922
4898,4899,828387,4240781,Marina Lewycka,2005.0,A Short History of Tractors in Ukrainian,en-US,3.37,18204,21286,2235,841,2715,7877,7336,2517
4899,4900,22693182,42306687,Kimberly McCreight,2015.0,Where They Found Her,eng,3.83,19429,22259,2480,282,1066,5893,9830,5188
4900,4901,125925,121282,Kelley Armstrong,2004.0,"Industrial Magic (Women of the Otherworld, #4)",en-US,4.12,27521,30313,819,136,863,5965,11564,11785
4901,4902,74256,123908,"René Goscinny, Jean-Jacques Sempé",1959.0,"Le Petit Nicolas (Le petit Nicolas, #1)",fre,4.13,24796,27363,514,343,1052,5006,9303,11659
4902,4903,18867685,26628578,A.G. Riddle,2013.0,"The Atlantis Plague (The Origin Mystery, #2)",eng,3.88,7905,20875,849,229,1105,5178,8710,5653
4903,4904,42512,41999,"Harold G. Moore, Joseph L. Galloway",1991.0,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,eng,4.29,18688,20272,476,149,438,2669,7150,9866
4904,4905,92367,1623693,Ken Follett,2004.0,Whiteout,en-US,3.54,18791,22042,1168,452,2136,8118,7794,3542
4905,4906,568236,227267,Barbara W. Tuchman,1978.0,A Distant Mirror:  The Calamitous 14th Century,eng,4.11,21776,22774,989,576,915,3658,7926,9699
4906,4907,28899,7577,Mike Lupica,2006.0,Heat,en-US,3.97,16579,16831,1229,382,875,3657,5951,5966
4907,4908,900,387,Neil Strauss,2005.0,The Game: Penetrating the Secret Society of Pickup Artists,en-US,3.73,16698,19145,1517,702,1643,4766,6953,5081
4908,4909,64864,1300454,Sue Grafton,1998.0,"N is for Noose (Kinsey Millhone, #14)",eng,3.97,24658,26565,524,126,717,7040,10549,8133
4909,4910,8476248,13341130,Julia Quinn,2011.0,Just Like Heaven (Smythe-Smith Quartet #1),en-GB,3.93,14300,27469,1753,526,1313,6557,10176,8897
4910,4911,6443349,40697560,"Rick Riordan, Tk",2009.0,"Percy Jackson and the Olympians Boxed Set (Percy Jackson and the Olympians, #1-5)",eng,4.57,19555,22766,850,173,279,1678,4957,15679
4911,4912,11720382,16668559,Lisa Gardner,2012.0,"Catch Me (Detective D.D. Warren, #6)",eng,4.17,21486,24035,1628,114,466,3840,10514,9101
4912,4913,233044,4083749,Debbie Macomber,2003.0,"The Shop on Blossom Street (Blossom Street, #1)",eng,4.04,22861,24892,1668,318,946,5215,9304,9109
4913,4914,239102,2221191,R.A. Salvatore,1992.0,"Starless Night (Forgotten Realms: Legacy of the Drow, #2; Legend of Drizzt, #8)",en-GB,4.12,18305,20277,160,103,689,4053,7235,8197
4914,4915,93788,706023,Nelson DeMille,2004.0,"Night Fall (John Corey, #3)",eng,4.07,18761,20870,1167,139,598,4088,8796,7249
4915,4916,8967,11862,Darren Shan,2001.0,"Trials of Death (Cirque Du Freak, #5)",eng,4.25,22157,24259,620,126,725,3793,7871,11744
4916,4917,7144426,7408880,"Eric Van Lustbader, Robert Ludlum",2010.0,"The Bourne Objective (Jason Bourne, #8)",eng,4.07,16294,16798,200,261,669,3264,6086,6518
4917,4918,27252717,45217167,Elle Kennedy,2016.0,"The Score (Off-Campus, #3)",eng,4.27,32709,35287,3848,276,844,4572,12919,16676
4918,4919,289644,1133511,Karen Kingsbury,2005.0,"Even Now (Lost Love, #1)",en-US,4.26,18120,18865,566,361,623,2671,5336,9874
4919,4920,3121162,3152505,Anita Shreve,2008.0,Testimony,en-US,3.54,21977,24212,3047,552,2498,8357,8881,3924
4920,4921,11544421,16484134,Ilona Andrews,2013.0,"Magic Rises (Kate Daniels, #6)",eng,4.49,29556,33573,2621,91,276,2687,10657,19862
4921,4922,9970042,14864236,Ben Aaronovitch,2012.0,"Whispers Under Ground (Peter Grant, #3)",eng,4.16,15946,25233,1755,61,358,3873,12121,8820
4922,4923,18453095,25592905,"James Patterson, Maxine Paetro",2014.0,"Unlucky 13 (Women’s Murder Club, #13)",eng,3.94,16005,24616,1976,298,1293,5850,9270,7905
4923,4924,99610,1475716,Sidney Sheldon,1997.0,The Best Laid Plans,eng,3.66,17173,18368,552,322,1598,5979,6570,3899
4924,4925,2855034,34491,Terry Pratchett,2008.0,Nation,en-US,4.05,22466,26588,2441,365,1225,5215,9721,10062
4925,4926,114162,760678,Lisa Kleypas,2004.0,"Secrets of a Summer Night (Wallflowers, #1)",eng,4.05,33026,36650,1923,352,1269,7585,14583,12861
4926,4927,456028,444572,Ted Dekker,2004.0,"Red: The Heroic Rescue (The Circle, #2)",eng,4.3,19896,20760,644,136,495,2844,6861,10424
4927,4928,10680329,15590102,Louise Penny,2011.0,"A Trick of the Light (Chief Inspector Armand Gamache, #7)",eng,4.29,20932,24518,2239,100,372,2770,10323,10953
4928,4929,17455585,24346290,Jennifer L. Armentrout,2014.0,"White Hot Kiss (The Dark Elements, #1)",eng,4.28,27848,31493,3890,617,899,3793,10017,16167
4929,4930,1717890,1715221,"Jun Mochizuki, 望月淳",2006.0,Pandora Hearts 1巻,jpn,4.2,19222,20167,394,470,1024,3142,4899,10632
4930,4931,32769,33559,H.P. Lovecraft,1931.0,At the Mountains of Madness and Other Tales of Terror,en-US,4.25,19586,19752,467,190,601,2716,6785,9460
4931,4932,6340016,6526004,Mary Karr,2008.0,Lit,eng,3.88,17964,19543,1928,483,1357,4297,7339,6067
4932,4933,465904,3310352,Anne McCaffrey,1988.0,"Dragonsdawn (Pern, #9)",eng,4.17,25824,28388,443,115,795,5411,9832,12235
4933,4934,6596547,6790315,Kathryn Erskine,2010.0,Mockingbird,eng,4.18,21138,23766,3626,249,703,3854,8755,10205
4934,4935,13489517,19028214,أحمد حلمي,2012.0,28 حرف,ara,3.1,15708,16368,1614,1818,3325,5293,3211,2721
4935,4936,107195,230027,Joshua Harris,1996.0,I Kissed Dating Goodbye,eng,3.61,17121,17949,814,1552,2022,4042,4592,5741
4936,4937,903,1731888,Zilpha Keatley Snyder,1967.0,"The Egypt Game (Game, #1)",eng,3.81,26657,28206,1140,798,2070,7229,9716,8393
4937,4938,277397,1347714,Kaye Gibbons,1987.0,Ellen Foster,eng,3.75,23327,24511,1379,468,1770,6993,9353,5927
4938,4939,22904,568437,"Franz Kafka, Nahum N. Glatzer, John Updike, Willa Muir, Edwin Muir, Tania Stern, James Stern, Ernst Kaiser, Eithne Wilkins",1946.0,The Complete Stories,eng,4.34,18314,20541,485,201,454,2373,6549,10964
4939,4940,1059680,1046261,"Isa Chandra Moskowitz, Terry Hope Romero",2007.0,Veganomicon: The Ultimate Vegan Cookbook,eng,3.98,19359,19620,602,1087,1082,3343,5769,8339
4940,4941,260025,1568418,"Margaret Weis, Tracy Hickman",1986.0,"Test of the Twins (Dragonlance: Legends, #3)",eng,4.16,21047,23195,206,108,727,4322,8252,9786
4941,4942,48467,1046530,Flannery O'Connor,1952.0,Wise Blood,en-US,3.88,18053,20326,1675,511,1451,4492,7411,6461
4942,4943,220826,213828,Sabahattin Ali,1943.0,Kürk Mantolu Madonna,tur,4.49,19806,21803,1277,114,348,1785,6029,13527
4943,4944,187124,3102782,Terry Brooks,1997.0,"Running with the Demon (Word & Void, #1)",eng,3.95,21209,22827,546,526,1303,5063,7815,8120
4944,4945,223838,2620135,Charles M. Sheldon,1896.0,In His Steps,eng,4.15,18254,19339,495,377,879,3394,5477,9212
4945,4946,10790516,15702803,Kresley Cole,2012.0,Lothaire (Immortals After Dark #12),eng,4.43,30304,33113,2239,264,706,3287,9210,19646
4946,4947,515905,2141767,Mo Willems,2007.0,"Knuffle Bunny Too: A Case of Mistaken Identity (Knuffle Bunny, #2)",en-US,4.28,23396,23497,723,310,788,3355,6518,12526
4947,4948,2260637,2300926,David Baldacci,2008.0,"The Whole Truth (A. Shaw, #1)",eng,4.0,19171,22924,1252,212,737,5067,9753,7155
4948,4949,2659997,3340863,"Elissa Wall, Lisa Pulitzer",2008.0,"Stolen Innocence: My Story of Growing Up in a Polygamous Sect, Becoming a Teenage Bride, and Breaking Free of Warren Jeffs",eng,3.89,19468,21574,1882,191,1069,5804,8373,6137
4949,4950,11178225,16102692,Ruta Sepetys,2013.0,Out of the Easy,eng,4.05,25913,28925,4388,464,985,5290,11982,10204
4950,4951,2182780,2188473,"Ed Brubaker, Doug Mahnke, Patrick Zircher, Aaron Sowd, Steve Bird",2005.0,Batman: The Man Who Laughs,eng,4.09,16933,17748,375,187,703,3704,5931,7223
4951,4952,273511,2409881,Erin Hunter,2005.0,"Midnight (Warriors: The New Prophecy, #1)",eng,4.26,24650,25744,766,374,920,3939,6899,13612
4952,4953,18176747,25548865,Ben Horowitz,2014.0,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,eng,4.2,19492,22549,1300,413,779,3215,7627,10515
4953,4954,11051889,15972972,Jessica Sorensen,2011.0,"The Fallen Star (Fallen Star, #1)",eng,3.91,19786,25948,1608,953,1819,5469,8048,9659
4954,4955,228990,1105522,Stephen R. Donaldson,1977.0,"The Illearth War (The Chronicles of Thomas Covenant the Unbeliever, #2)",eng,3.99,20039,21986,297,512,1140,4331,8044,7959
4955,4956,2063563,2068781,Russell Brand,2007.0,My Booky Wook,en-GB,3.42,16553,20083,1564,1055,2526,6732,6505,3265
4956,4957,18527947,26233574,Nora Roberts,2014.0,"Shadow Spell (The Cousins O'Dwyer Trilogy, #2)",en-US,4.0,17155,25364,1787,299,1329,5744,8740,9252
4957,4958,10909804,10270290,Simon Garfield,2010.0,Just My Type: A Book About Fonts,en-US,3.79,22046,23329,1176,1126,1938,5496,6966,7803
4958,4959,3492020,3533617,J.D. Robb,2009.0,"Promises in Death (In Death, #28)",eng,4.4,24115,26149,710,96,313,2885,8604,14251
4959,4960,23534,2640266,Charles Bukowski,1977.0,Love Is a Dog from Hell,eng,4.16,19471,20725,896,368,723,3220,7241,9173
4960,4961,19161852,26115977,N.K. Jemisin,2015.0,"The Fifth Season (The Broken Earth, #1)",eng,4.31,20185,25264,4039,285,635,2715,8989,12640
4961,4962,13568322,19146744,R.D. Ronald,2012.0,The Zombie Room,eng,3.61,14302,17539,131,1797,1750,3986,4039,5967
4962,4963,67931,1663237,John Katzenbach,2002.0,The Analyst,eng,4.12,11685,21018,1406,265,918,3552,7581,8702
4963,4964,2113260,2118671,Jasper Fforde,2009.0,Shades of Grey,eng,4.14,22788,26840,3612,425,1098,4097,9941,11279
4964,4965,33569,3200846,S.E. Hinton,1971.0,"That Was Then, This Is Now",en-US,3.89,22946,24028,1384,311,1327,6324,8776,7290
4965,4966,6164358,6343668,"Trenton Lee Stewart, Del Roy",2009.0,"The Mysterious Benedict Society and the Prisoner's Dilemma (The Mysterious Benedict Society, #3)",eng,4.28,23448,26530,1325,189,589,3854,8938,12960
4966,4967,10149142,15047462,Kevin    Wilson,2011.0,The Family Fang,en-US,3.6,18214,20904,2956,682,1867,6247,8379,3729
4967,4968,10907,521767,Chris Gardner,2006.0,The Pursuit of Happyness,eng,4.17,18492,18833,678,271,715,3110,6104,8633
4968,4969,7147831,7412679,Karl Ove Knausgård,2009.0,Min kamp 1 (Min kamp #1),nor,4.08,7886,20208,2345,373,956,3151,7999,7729
4969,4970,8517008,8586372,Alan Bradley,2011.0,"A Red Herring Without Mustard (Flavia de Luce, #3)",eng,4.07,26160,29493,3412,133,556,5507,14136,9161
4970,4971,18728,963376,Doris Kearns Goodwin,1994.0,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,eng,4.2,26004,27103,1107,713,1072,3635,8217,13466
4971,4972,414298,3182399,Richard Russo,1997.0,Straight Man,eng,4.02,19358,20378,2118,263,931,3985,8177,7022
4972,4973,10739,1209450,Walker Percy,1961.0,The Moviegoer,en-CA,3.7,18655,20094,1579,656,2010,5228,7080,5120
4973,4974,87346,1616484,"Anton Chekhov, Tom    Murphy",1904.0,The Cherry Orchard,eng,3.68,18914,22768,684,597,2154,6703,7892,5422
4974,4975,4835838,4901046,Wendy Mass,2009.0,"11 Birthdays (Willow Falls, #1)",eng,4.18,22339,23427,2132,248,804,4099,7652,10624
4975,4976,7329,2961645,"J.R.R. Tolkien, Christopher Tolkien",1980.0,Unfinished Tales of Númenor and Middle-Earth,eng,3.93,18402,23250,485,211,1245,5737,8781,7276
4976,4977,9461872,14346762,Ann Brashares,2011.0,"Sisterhood Everlasting (Sisterhood, #5)",eng,3.9,25849,29366,3796,555,1930,6759,10838,9284
4977,4978,349090,1260676,Grant Naylor,1989.0,Infinity Welcomes Careful Drivers (Red Dwarf #1),eng,4.03,19773,20281,340,211,819,4365,7675,7211
4978,4979,33459,813988,Christopher Moore,1994.0,Coyote Blue,en-US,3.75,19901,21556,940,270,1398,6797,8035,5056
4979,4980,2501455,2508820,"أحلام مستغانمي, Ahlam Mosteghanemi",1997.0,فوضى الحواس,ara,3.83,16337,16858,1248,635,1413,3913,5041,5856
4980,4981,87665,1807543,G.K. Chesterton,1908.0,Orthodoxy,eng,4.23,18303,21429,1176,481,787,2858,6402,10901
4981,4982,426625,1167774,"Jane O'Connor, Robin Preiss Glasser",2005.0,Fancy Nancy,eng,4.15,21619,21741,792,483,1079,3876,5647,10656
4982,4983,3692,3266950,Graham Greene,1948.0,The Heart of the Matter,eng,3.98,19149,21135,995,275,953,4426,8660,6821
4983,4984,21535019,40863995,Jeff Kinney,2014.0,"The Long Haul (Diary of a Wimpy Kid, #9)",eng,4.33,21822,27595,2456,528,896,3526,6724,15921
4984,4985,169871,1045176,"Patricia C. Wrede, Peter de Sève",1985.0,"Talking to Dragons (Enchanted Forest Chronicles, #4)",en-US,4.19,27948,29038,546,272,915,5074,9550,13227
4985,4986,2029176,3131078,"James Patterson, Howard Roughan",2008.0,Sail,eng,3.8,20932,22384,1805,487,1470,6164,8220,6043
4986,4987,23301545,41358233,"Neil Gaiman, Chris Riddell",2014.0,The Sleeper and the Spindle,eng,3.9,20889,24708,3642,861,1340,5238,9259,8010
4987,4988,18114142,25441372,Susan Meissner,2014.0,A Fall of Marigolds,eng,4.04,17015,21299,2623,194,729,4017,9377,6982
4988,4989,18750,1020574,"A.N. Roquelaure, Anne Rice",1984.0,"Beauty's Punishment (Sleeping Beauty, #2)",en-US,3.62,20867,23229,778,1274,2728,6361,6126,6740
4989,4990,285011,276514,Dee Henderson,2000.0,"The Negotiator (O'Malley, #1)",eng,4.32,20278,21499,762,204,542,2891,6428,11434
4990,4991,13041934,18206031,Ravinder Singh,2011.0,Can Love Happen Twice?,eng,3.31,15668,16172,673,1359,2671,4924,4048,3170
4991,4992,3124249,3155594,"Gregory Maguire, Douglas Smith",2008.0,"A Lion Among Men (The Wicked Years, #3)",en-US,3.29,21794,23726,1862,1150,4109,8788,6178,3501
4992,4993,43908,1175877,Raymond E. Feist,1994.0,"Shadow of a Dark Queen (The Serpentwar Saga, #1)",eng,4.02,20847,22141,189,125,736,5071,8953,7256
4993,4994,11466,1559134,Tobias Wolff,1989.0,This Boy's Life,eng,3.98,19981,21010,1201,257,953,4430,8727,6643
4994,4995,3993839,4039913,Jonathan Maberry,2009.0,"Patient Zero (Joe Ledger, #1)",en-US,3.98,19852,21202,1735,508,1148,4274,7523,7749
4995,4996,545951,1457974,Willa Cather,1927.0,Death Comes for the Archbishop,eng,3.88,21343,23061,1865,580,1545,5347,8291,7298
4996,4997,7942786,6527880,Patricia Briggs,2012.0,"Fair Game (Alpha & Omega, #3)",en-US,4.34,28322,34984,2193,96,451,4205,12997,17235
4997,4998,17312201,23976459,Rick Riordan,2013.0,"The Son of Sobek (Percy Jackson & Kane Chronicles Crossover, #1)",eng,4.26,21691,26254,1387,348,690,4023,7989,13204
4998,4999,52823,2115103,"Molière, Martin Sorrell",1664.0,Tartuffe,eng,3.66,21061,24740,565,545,2313,7569,8829,5484
4999,5000,4701550,4765865,Larissa Ione,2009.0,Passion Unleashed (Demonica #3),eng,4.32,28493,29915,1102,266,690,3868,9459,15632
5000,5001,1896346,1897914,Kazune Kawahara,2004.0,"High School Debut, Vol. 01 (High School Debut, #1)",en-GB,4.11,21210,21266,272,664,1205,3798,5088,10511
5001,5002,10400407,18324025,أثير عبدالله النشمي,2011.0,في ديسمبر تنتهي كل الأحلام,ara,3.33,16479,17411,2021,1601,2897,4977,3958,3978
5002,5003,386234,375913,Mercer Mayer,1975.0,Just for You (Little Critter),eng,4.25,22965,22979,114,265,812,4050,5630,12222
5003,5004,294047,2492953,James Rollins,2002.0,Amazonia,eng,4.11,20410,22080,851,203,765,4150,8178,8784
5004,5005,46674,1892311,David D. Burns,1980.0,Feeling Good: The New Mood Therapy,en-US,3.95,17065,18208,540,584,1127,3881,5692,6924
5005,5006,114184,1553106,Nora Roberts,2005.0,Blue Smoke,eng,3.97,24366,26162,804,252,1220,6393,9565,8732
5006,5007,6528,947822,Patricia Cornwell,2005.0,"Predator (Kay Scarpetta, #14)",en-US,3.67,21668,23681,881,717,2195,7021,8062,5686
5007,5008,720298,706540,Melody Beattie,1986.0,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,eng,4.13,18340,19838,737,315,853,3510,6440,8720
5008,5009,254308,1192093,"Ivan Goncharov, Stephen Pearl, Galya Diment",1859.0,Oblomov,eng,4.0,18458,20992,578,493,1299,4018,7052,8130
5009,5010,198332,191850,Clive Cussler,1994.0,"Inca Gold (Dirk Pitt, #12)",eng,3.96,20297,21678,489,131,688,5425,9017,6417
5010,5011,18167006,25533215,Ruth Reichl,2014.0,Delicious!,eng,3.75,17657,20318,3322,483,1570,5500,7830,4935
5011,5012,6496815,6688299,"Po Bronson, Ashley Merryman",2008.0,NurtureShock: New Thinking About Children,en-US,4.04,17310,20054,2789,218,733,3803,8585,6715
5012,5013,1849,2834249,Nelson DeMille,2006.0,"Wild Fire (John Corey, #4)",en-US,3.99,18529,20172,959,192,740,4446,8588,6206
5013,5014,154423,1612722,Mary Higgins Clark,2006.0,Two Little Girls in Blue,en-US,3.85,20727,22255,1197,290,1407,6222,7849,6487
